order_id,order_date,customer_id,product,category,units,unit_price,channel
ORD-52419,2025-03-29,C1326,Approach Shoe,footwear,2,148.05,Retail
ORD-52640,2025-03-29,C1357,Trail Runner,footwear,1,133.05,web
ORD-50701,2025-03-30,C1097,Trekking Poles,hardware,7,95.13,partner
ORD-51177,2025-03-30,C1156,Daypack 22L,packs,9,109.57,retail
ORD-51306,2025-03-30,C1175,Expedition Pack 65L,packs,12,331.53,retail
ORD-51316,2025-03-30,C1176,Base Layer,apparel,2,50.8,web
ORD-51373,2025-03-30,C1187,Approach Shoe,footwear,7,155.67,retail
ORD-51495,2025-03-30,C1202,Daypack 22L,packs,6,113.55,web
ORD-51807,2025-03-30,C1252,Daypack 22L,packs,5,113.15,Partner
ORD-52135,2025-03-30,C1289,Approach Shoe,footwear,11,152.42,Partner
ORD-52278,2025-03-30,C1305,Hiking Sock,apparel,3,18.22,web
ORD-52635,2025-03-30,C1357,Trekking Poles,hardware,5,94.99, retail
ORD-52747,2025-03-30,C1376,Daypack 22L,packs,11,114.26,retail
ORD-52831,2025-03-30,C1388,Daypack 22L,packs,1,111.76,Web
ORD-50041,2025-03-31,C1009,Base Layer,apparel,1,50.13,Partner
ORD-50275,2025-03-31,C1043,Base Layer,apparel,1,49.44,Partner
ORD-50333,2025-03-31,C1053,Headlamp,hardware,2,41.0,web
ORD-50526,2025-03-31,C1076,Rain Shell,outerwear,17,159.71,Partner
ORD-50528,2025-03-31,C1076,Daypack 22L,packs,11,108.0,web
ORD-50668,2025-03-31,C1093,Trail Runner,footwear,1,132.28,Retail
ORD-50908,2025-03-31,C1123,Trekking Poles,hardware,8,95.04,Retail
ORD-51037,2025-03-31,C1137,Down Jacket,outerwear,6,218.98,Web
ORD-51191,2025-03-31,C1157,Trekking Poles,hardware,3,94.72, retail
ORD-51210,2025-03-31,C1161,Rain Shell,outerwear,2,152.1,retail
ORD-51563,2025-03-31,C1216,Approach Shoe,footwear,3,151.4,retail
ORD-51680,2025-03-31,C1231,Approach Shoe,footwear,6,153.95,retail
ORD-52386,2025-03-31,C1322,Rain Shell,outerwear,2,157.68,partner
ORD-52471,2025-03-31,C1335,Daypack 22L,packs,2,114.36,web
ORD-52591,2025-03-31,C1353,Trekking Poles,hardware,5,96.5,web
ORD-52886,2025-03-31,C1395,Trekking Poles,hardware,2,99.18,Retail
ORD-50076,2025-04-01,C1015,Trekking Poles,hardware,3,93.1,retail
ORD-50126,2025-04-01,C1021,Down Jacket,outerwear,1,223.25,retail
ORD-50146,2025-04-01,C1025,Rain Shell,outerwear,6,156.06,partner
ORD-50685,2025-04-01,C1096,Daypack 22L,packs,3,115.08,web
ORD-50893,2025-04-01,C1120,Trekking Poles,hardware,1,97.55,web
ORD-51057,2025-04-01,C1138,Headlamp,hardware,12,40.35,Retail
ORD-51108,2025-04-01,C1148,Daypack 22L,packs,3,111.07,retail
ORD-51382,2025-04-01,C1187,Trekking Poles,hardware,10,99.38,Retail
ORD-51903,2025-04-01,C1262,Down Jacket,outerwear,6,221.11,web
ORD-52372,2025-04-01,C1318,Hiking Sock,apparel,4,17.78,Partner
ORD-50267,2025-04-02,C1042,Trail Runner,footwear,6,131.92,web
ORD-50714,2025-04-02,C1098,Base Layer,apparel,2,49.17,web
ORD-50734,2025-04-02,C1101,Down Jacket,outerwear,11,226.68,Web
ORD-51142,2025-04-02,C1151,Base Layer,apparel,8,50.25,Retail
ORD-51168,2025-04-02,C1156,Trekking Poles,hardware,6,95.47, retail
ORD-51427,2025-04-02,C1196,Daypack 22L,packs,4,114.77,web
ORD-51478,2025-04-02,C1202,Trail Runner,footwear,11,130.18,Retail
ORD-51593,2025-04-02,C1221,Expedition Pack 65L,packs,10,346.28,Web
ORD-51809,2025-04-02,C1252,Hiking Sock,apparel,2,18.79,partner
ORD-51934,2025-04-02,C1265,Expedition Pack 65L,packs,12,346.83,partner
ORD-52172,2025-04-02,C1296,Headlamp,hardware,13,42.23, retail
ORD-52443,2025-04-02,C1327,Down Jacket,outerwear,11,217.0,retail
ORD-52618,2025-04-02,C1354,Headlamp,hardware,2,43.36,Retail
ORD-50128,2025-04-03,C1021,Trail Runner,footwear,2,128.52,web
ORD-50527,2025-04-03,C1076,Down Jacket,outerwear,7,223.84,retail
ORD-50551,2025-04-03,C1080,Base Layer,apparel,2,50.93,WEB 
ORD-50555,2025-04-03,C1080,Trail Runner,footwear,1,127.84,Partner
ORD-51162,2025-04-03,C1156,Approach Shoe,footwear,9,152.57,Retail
ORD-51187,2025-04-03,C1157,Approach Shoe,footwear,3,155.66,Retail
ORD-51425,2025-04-03,C1196,Down Jacket,outerwear,4,223.75,web
ORD-51484,2025-04-03,C1202,Hiking Sock,apparel,12,18.96,Web
ORD-51620,2025-04-03,C1222,Headlamp,hardware,1,41.1,retail
ORD-51967,2025-04-03,C1269,Trail Runner,footwear,1,123.86,retail
ORD-52115,2025-04-03,C1287,Approach Shoe,footwear,11,154.47,WEB 
ORD-52525,2025-04-03,C1343,Trekking Poles,hardware,6,96.22,web
ORD-52557,2025-04-03,C1348,Hiking Sock,apparel,8,17.91,Web
ORD-52653,2025-04-03,C1359,Headlamp,hardware,5,43.6,partner
ORD-50098,2025-04-04,C1019,Hiking Sock,apparel,14,17.98,web
ORD-50514,2025-04-04,C1075,Expedition Pack 65L,packs,4,345.74,Retail
ORD-50646,2025-04-04,C1091,Down Jacket,outerwear,3,230.69,web
ORD-52059,2025-04-04,C1282,Base Layer,apparel,1,48.2,retail
ORD-52157,2025-04-04,C1294,Expedition Pack 65L,packs,2,351.95,web
ORD-50117,2025-04-05,C1021,Base Layer,apparel,3,51.42,Partner
ORD-50316,2025-04-05,C1051,Trekking Poles,hardware,1,95.54, retail
ORD-50326,2025-04-05,C1053,Approach Shoe,footwear,3,156.96,WEB 
ORD-50463,2025-04-05,C1065,Headlamp,hardware,5,41.59,web
ORD-50545,2025-04-05,C1078,Down Jacket,outerwear,2,222.41,web
ORD-50595,2025-04-05,C1084,Expedition Pack 65L,packs,14,332.49,Retail
ORD-50639,2025-04-05,C1090,Rain Shell,outerwear,7,152.3,web
ORD-50687,2025-04-05,C1097,Rain Shell,outerwear,3,154.97,partner
ORD-50801,2025-04-05,C1110,Base Layer,apparel,5,50.69,partner
ORD-51101,2025-04-05,C1147,Approach Shoe,footwear,1,159.69,retail
ORD-51149,2025-04-05,C1153,Trekking Poles,hardware,3,93.74,Retail
ORD-51564,2025-04-05,C1217,Trekking Poles,hardware,1,99.82,retail
ORD-51885,2025-04-05,C1260,Down Jacket,outerwear,6,234.22,retail
ORD-52690,2025-04-05,C1366,Daypack 22L,packs,2,113.51,Web
ORD-50276,2025-04-06,C1044,Trail Runner,footwear,5,131.47,WEB 
ORD-50337,2025-04-06,C1054,Down Jacket,outerwear,4,216.77,Retail
ORD-50640,2025-04-06,C1090,Headlamp,hardware,3,40.75,partner
ORD-51211,2025-04-06,C1161,Down Jacket,outerwear,1,233.7,partner
ORD-51319,2025-04-06,C1176,Base Layer,apparel,7,48.68,retail
ORD-51850,2025-04-06,C1255,Hiking Sock,apparel,4,18.91,WEB 
ORD-51962,2025-04-06,C1268,Base Layer,apparel,1,51.62,web
ORD-52233,2025-04-06,C1301,Headlamp,hardware,4,42.49,partner
ORD-52699,2025-04-06,C1366,Rain Shell,outerwear,4,157.52,partner
ORD-52909,2025-04-06,C1397,Base Layer,apparel,6,50.11,retail
ORD-50671,2025-04-07,C1093,Trail Runner,footwear,1,125.81,web
ORD-50782,2025-04-07,C1107,Rain Shell,outerwear,1,152.18,Retail
ORD-51126,2025-04-07,C1151,Expedition Pack 65L,packs,4,342.0,retail
ORD-51223,2025-04-07,C1162,Rain Shell,outerwear,1,156.35,partner
ORD-51623,2025-04-07,C1223,Hiking Sock,apparel,4,18.38,Web
ORD-51643,2025-04-07,C1226,Trekking Poles,hardware,3,98.9,web
ORD-51793,2025-04-07,C1250,Hiking Sock,apparel,5,18.17,retail
ORD-51801,2025-04-07,C1251,Expedition Pack 65L,packs,3,333.15,Web
ORD-52082,2025-04-07,C1284,Headlamp,hardware,5,40.34,web
ORD-52177,2025-04-07,C1296,Trail Runner,footwear,17,130.87,Web
ORD-50552,2025-04-08,C1080,Daypack 22L,packs,6,114.8,retail
ORD-50950,2025-04-08,C1128,Down Jacket,outerwear,11,229.32,web
ORD-51078,2025-04-08,C1141,Expedition Pack 65L,packs,2,339.57,retail
ORD-51583,2025-04-08,C1221,Daypack 22L,packs,13,112.76,retail
ORD-51700,2025-04-08,C1235,Expedition Pack 65L,packs,,345.04,web
ORD-51775,2025-04-08,C1249,Daypack 22L,packs,1,110.31,retail
ORD-52787,2025-04-08,C1379,Base Layer,apparel,7,49.33,partner
ORD-52810,2025-04-08,C1384,Headlamp,hardware,2,40.57,web
ORD-52827,2025-04-08,C1387,Headlamp,hardware,3,40.5,Retail
ORD-50022,2025-04-09,C1005,Rain Shell,outerwear,7,159.63,retail
ORD-50057,2025-04-09,C1012,Daypack 22L,packs,8,108.9,retail
ORD-50141,2025-04-09,C1024,Approach Shoe,footwear,3,151.6,partner
ORD-50427,2025-04-09,C1064,Approach Shoe,footwear,6,151.97,retail
ORD-50857,2025-04-09,C1117,Daypack 22L,packs,12,110.25, retail
ORD-51025,2025-04-09,C1137,Daypack 22L,packs,11,110.89,partner
ORD-51026,2025-04-09,C1137,Down Jacket,outerwear,4,218.29,web
ORD-51489,2025-04-09,C1202,Rain Shell,outerwear,5,153.62,web
ORD-51531,2025-04-09,C1209,Down Jacket,outerwear,1,234.0,web
ORD-51821,2025-04-09,C1254,Daypack 22L,packs,10,109.18,retail
ORD-52142,2025-04-09,C1290,Hiking Sock,apparel,1,18.3,Web
ORD-52193,2025-04-09,C1296,Daypack 22L,packs,12,113.8,web
ORD-52340,2025-04-09,C1313,Approach Shoe,footwear,3,150.35,retail
ORD-52567,2025-04-09,C1348,Expedition Pack 65L,packs,6,333.65,web
ORD-52717,2025-04-09,C1370,Trail Runner,footwear,1,131.81,Web
ORD-52783,2025-04-09,C1379,Base Layer,apparel,11,51.84,web
ORD-50226,2025-04-10,C1039,Expedition Pack 65L,packs,4,333.9,retail
ORD-50693,2025-04-10,C1097,Down Jacket,outerwear,13,229.89,Web
ORD-51169,2025-04-10,C1156,Down Jacket,outerwear,7,218.92,web
ORD-51340,2025-04-10,C1181,Daypack 22L,packs,1,116.45,Retail
ORD-51481,2025-04-10,C1202,Trekking Poles,hardware,11,93.44,web
ORD-51486,2025-04-10,C1202,Trail Runner,footwear,5,132.98,Web
ORD-51682,2025-04-10,C1232,Expedition Pack 65L,packs,3,336.97,retail
ORD-52038,2025-04-10,C1276,Approach Shoe,footwear,3,159.0,partner
ORD-52215,2025-04-10,C1299,Base Layer,apparel,1,48.75,retail
ORD-52232,2025-04-10,C1301,Daypack 22L,packs,6,115.77,partner
ORD-52328,2025-04-10,C1312,Expedition Pack 65L,packs,4,344.03,WEB 
ORD-52538,2025-04-10,C1345,Headlamp,hardware,4,42.87,Web
ORD-52684,2025-04-10,C1365,Daypack 22L,packs,3,110.47,web
ORD-52684,2025-04-10,C1365,Daypack 22L,packs,3,110.47,web
ORD-52700,2025-04-10,C1366,Headlamp,hardware,3,40.8,WEB 
ORD-52818,2025-04-10,C1385,Trekking Poles,hardware,2,97.36,retail
ORD-50246,2025-04-11,C1040,Headlamp,hardware,5,41.99,retail
ORD-50433,2025-04-11,C1064,Trekking Poles,hardware,3,94.85,web
ORD-50576,2025-04-11,C1083,Base Layer,apparel,1,50.79,Retail
ORD-50968,2025-04-11,C1128,Base Layer,apparel,6,51.8,web
ORD-51180,2025-04-11,C1156,Down Jacket,outerwear,9,226.76,partner
ORD-51566,2025-04-11,C1218,Expedition Pack 65L,packs,1,336.59,Retail
ORD-52144,2025-04-11,C1290,Rain Shell,outerwear,2,160.02,web
ORD-52357,2025-04-11,C1317,Headlamp,hardware,5,42.65,web
ORD-52465,2025-04-11,C1333,Expedition Pack 65L,packs,1,348.04,retail
ORD-50416,2025-04-12,C1064,Expedition Pack 65L,packs,7,337.99,Retail
ORD-50702,2025-04-12,C1097,Approach Shoe,footwear,10,151.08,Retail
ORD-51634,2025-04-12,C1225,Trekking Poles,hardware,3,97.11,partner
ORD-51702,2025-04-12,C1235,Down Jacket,outerwear,1,228.24,Web
ORD-52086,2025-04-12,C1284,Trail Runner,footwear,9,124.59,retail
ORD-52230,2025-04-12,C1301,Approach Shoe,footwear,7,153.65,web
ORD-52263,2025-04-12,C1303,Down Jacket,outerwear,6,229.72,retail
ORD-52332,2025-04-12,C1312,Trekking Poles,hardware,3,96.15,partner
ORD-52510,2025-04-12,C1343,Approach Shoe,footwear,9,155.73,web
ORD-50271,2025-04-13,C1042,Expedition Pack 65L,packs,4,340.65, retail
ORD-50282,2025-04-13,C1044,Daypack 22L,packs,5,112.44,partner
ORD-50430,2025-04-13,C1064,Rain Shell,outerwear,5,155.8,web
ORD-50865,2025-04-13,C1117,Rain Shell,outerwear,9,151.27,Web
ORD-50936,2025-04-13,C1125,Trail Runner,footwear,10,128.51,Web
ORD-52122,2025-04-13,C1289,Rain Shell,outerwear,10,152.53,partner
ORD-52334,2025-04-13,C1312,Rain Shell,outerwear,2,156.58,partner
ORD-52339,2025-04-13,C1312,Approach Shoe,footwear,1,153.45,Web
ORD-52547,2025-04-13,C1346,Hiking Sock,apparel,2,18.47,Retail
ORD-52607,2025-04-13,C1353,Hiking Sock,apparel,5,17.92,web
ORD-52669,2025-04-13,C1361,Headlamp,hardware,3,41.18,retail
ORD-52695,2025-04-13,C1366,Daypack 22L,packs,6,113.15,web
ORD-52912,2025-04-13,C1398,Trail Runner,footwear,3,127.72,Web
ORD-50115,2025-04-14,C1020,Hiking Sock,apparel,3,18.33,web
ORD-50617,2025-04-14,C1087,Trekking Poles,hardware,1,95.6,web
ORD-50739,2025-04-14,C1101,Base Layer,apparel,6,49.05,web
ORD-50856,2025-04-14,C1117,Down Jacket,outerwear,9,228.14,partner
ORD-51105,2025-04-14,C1148,Base Layer,apparel,6,49.92, retail
ORD-51186,2025-04-14,C1157,Expedition Pack 65L,packs,2,338.99,retail
ORD-51212,2025-04-14,C1161,Headlamp,hardware,1,41.0,partner
ORD-51245,2025-04-14,C1167,Down Jacket,outerwear,10,227.72,web
ORD-51301,2025-04-14,C1175,Down Jacket,outerwear,6,224.08,web
ORD-51479,2025-04-14,C1202,Expedition Pack 65L,packs,10,337.43,retail
ORD-51482,2025-04-14,C1202,Rain Shell,outerwear,12,149.34,Partner
ORD-51683,2025-04-14,C1232,Rain Shell,outerwear,4,158.0,web
ORD-51895,2025-04-14,C1261,Trail Runner,footwear,2,125.26,retail
ORD-51941,2025-04-14,C1265,Trekking Poles,hardware,14,94.19,Partner
ORD-52111,2025-04-14,C1287,Hiking Sock,apparel,12,19.08,partner
ORD-52812,2025-04-14,C1384,Headlamp,hardware,1,42.6,web
ORD-50295,2025-04-15,C1047,Hiking Sock,apparel,1,19.07,WEB 
ORD-50314,2025-04-15,C1051,Down Jacket,outerwear,1,226.1,Retail
ORD-51236,2025-04-15,C1165,Trekking Poles,hardware,3,95.38,Web
ORD-51474,2025-04-15,C1202,Approach Shoe,footwear,13,158.85,Retail
ORD-51955,2025-04-15,C1267,Rain Shell,outerwear,1,157.24,retail
ORD-52540,2025-04-15,C1345,Approach Shoe,footwear,2,151.7,Web
ORD-52725,2025-04-15,C1371,Trekking Poles,hardware,1,96.37,Partner
ORD-52826,2025-04-15,C1387,Hiking Sock,apparel,2,18.72,retail
ORD-50291,2025-04-16,C1046,Base Layer,apparel,2,48.41,partner
ORD-50356,2025-04-16,C1056,Rain Shell,outerwear,1,159.96,partner
ORD-50422,2025-04-16,C1064,Trail Runner,footwear,4,126.84,partner
ORD-50559,2025-04-16,C1080,Hiking Sock,apparel,3,18.1,Retail
ORD-50637,2025-04-16,C1089,Trekking Poles,hardware,5,92.43,Retail
ORD-51725,2025-04-16,C1239,Trail Runner,footwear,1,130.46,web
ORD-51795,2025-04-16,C1250,Trekking Poles,hardware,2,93.01,Partner
ORD-52011,2025-04-16,C1273,Headlamp,hardware,3,42.38,partner
ORD-52127,2025-04-16,C1289,Base Layer,apparel,9,51.41,web
ORD-52526,2025-04-16,C1343,Down Jacket,outerwear,4,219.44,web
ORD-52671,2025-04-16,C1362,Daypack 22L,packs,1,110.82,Retail
ORD-52766,2025-04-16,C1378,Down Jacket,outerwear,2,230.46,Partner
ORD-52854,2025-04-16,C1389,Trekking Poles,hardware,,96.51,Partner
ORD-50003,2025-04-17,C1002,Trail Runner,footwear,4,132.0,Web
ORD-50519,2025-04-17,C1076,Trekking Poles,hardware,9,93.06,partner
ORD-50737,2025-04-17,C1101,Hiking Sock,apparel,5,18.16,partner
ORD-51152,2025-04-17,C1154,Trail Runner,footwear,2,132.19,Web
ORD-51324,2025-04-17,C1178,Headlamp,hardware,1,42.96,Web
ORD-52105,2025-04-17,C1287,Rain Shell,outerwear,13,153.99,Web
ORD-52318,2025-04-17,C1309,Trail Runner,footwear,4,127.39,web
ORD-52501,2025-04-17,C1341,Base Layer,apparel,3,48.2,web
ORD-50385,2025-04-18,C1058,Trekking Poles,hardware,1,97.57,Retail
ORD-51260,2025-04-18,C1167,Headlamp,hardware,9,41.1,retail
ORD-51349,2025-04-18,C1183,Headlamp,hardware,1,41.17,web
ORD-51799,2025-04-18,C1251,Hiking Sock,apparel,2,18.52,partner
ORD-52454,2025-04-18,C1330,Hiking Sock,apparel,1,18.43,web
ORD-52552,2025-04-18,C1346,Down Jacket,outerwear,1,231.22,web
ORD-52578,2025-04-18,C1351,Rain Shell,outerwear,3,157.84,Retail
ORD-52599,2025-04-18,C1353,Daypack 22L,packs,8,113.26,retail
ORD-52664,2025-04-18,C1361,Base Layer,apparel,3,49.17,partner
ORD-50113,2025-04-19,C1020,Down Jacket,outerwear,3,227.96,Retail
ORD-50204,2025-04-19,C1038,Expedition Pack 65L,packs,3,331.7,web
ORD-50424,2025-04-19,C1064,Down Jacket,outerwear,3,224.01,Retail
ORD-50614,2025-04-19,C1086,Rain Shell,outerwear,1,149.84,web
ORD-51040,2025-04-19,C1137,Down Jacket,outerwear,6,220.82,web
ORD-51307,2025-04-19,C1175,Approach Shoe,footwear,5,152.85,Web
ORD-51445,2025-04-19,C1199,Daypack 22L,packs,7,115.49,Web
ORD-51557,2025-04-19,C1215,Trekking Poles,hardware,1,96.49,Partner
ORD-51603,2025-04-19,C1221,Hiking Sock,apparel,12,18.49,Partner
ORD-52072,2025-04-19,C1284,Trekking Poles,hardware,9,93.2,retail
ORD-52131,2025-04-19,C1289,Down Jacket,outerwear,10,228.78,retail
ORD-52148,2025-04-19,C1292,Base Layer,apparel,,48.41,WEB 
ORD-52565,2025-04-19,C1348,Expedition Pack 65L,packs,4,326.76,web
ORD-50302,2025-04-20,C1049,Rain Shell,outerwear,5,149.5,WEB 
ORD-50889,2025-04-20,C1119,Base Layer,apparel,5,49.82,web
ORD-51395,2025-04-20,C1189,Expedition Pack 65L,packs,3,338.83,Retail
ORD-51461,2025-04-20,C1199,Approach Shoe,footwear,4,153.92, retail
ORD-52344,2025-04-20,C1314,Headlamp,hardware,2,42.22,Web
ORD-52494,2025-04-20,C1341,Base Layer,apparel,3,48.95,Retail
ORD-52622,2025-04-20,C1355,Base Layer,apparel,4,49.13,Partner
ORD-52681,2025-04-20,C1365,Daypack 22L,packs,4,113.99,Retail
ORD-50160,2025-04-21,C1027,Hiking Sock,apparel,2,18.83,Web
ORD-50579,2025-04-21,C1084,Trail Runner,footwear,8,128.75,partner
ORD-50632,2025-04-21,C1089,Hiking Sock,apparel,4,17.85,retail
ORD-50983,2025-04-21,C1129,Daypack 22L,packs,2,109.3,web
ORD-51283,2025-04-21,C1171,Down Jacket,outerwear,1,230.17,Web
ORD-51787,2025-04-21,C1249,Approach Shoe,footwear,5,157.23,partner
ORD-51819,2025-04-21,C1254,Down Jacket,outerwear,7,229.45,web
ORD-51985,2025-04-21,C1270,Trekking Poles,hardware,10,92.68,retail
ORD-52154,2025-04-21,C1293,Base Layer,apparel,1,49.6,Web
ORD-52251,2025-04-21,C1303,Hiking Sock,apparel,8,19.03,web
ORD-52326,2025-04-21,C1311,Trail Runner,footwear,1,126.08,web
ORD-52335,2025-04-21,C1312,Trekking Poles,hardware,2,96.41,Web
ORD-52594,2025-04-21,C1353,Trail Runner,footwear,9,123.19,web
ORD-52688,2025-04-21,C1365,Down Jacket,outerwear,6,228.37,Web
ORD-50273,2025-04-22,C1042,Trekking Poles,hardware,4,98.01,WEB 
ORD-50597,2025-04-22,C1084,Headlamp,hardware,10,43.21,Retail
ORD-50960,2025-04-22,C1128,Trekking Poles,hardware,7,97.8,web
ORD-50965,2025-04-22,C1128,Hiking Sock,apparel,10,18.09,Web
ORD-51264,2025-04-22,C1167,Daypack 22L,packs,10,111.94,retail
ORD-51464,2025-04-22,C1200,Approach Shoe,footwear,1,158.54,web
ORD-52032,2025-04-22,C1274,Trekking Poles,hardware,6,93.78,Web
ORD-52341,2025-04-22,C1313,Hiking Sock,apparel,2,18.59,Retail
ORD-52373,2025-04-22,C1319,Daypack 22L,packs,3,111.86,retail
ORD-52440,2025-04-22,C1327,Rain Shell,outerwear,,151.94,web
ORD-52625,2025-04-22,C1355,Trekking Poles,hardware,3,94.9,web
ORD-52704,2025-04-22,C1367,Trail Runner,footwear,2,130.62,Retail
ORD-50170,2025-04-23,C1030,Approach Shoe,footwear,1,158.45,partner
ORD-50376,2025-04-23,C1057,Trekking Poles,hardware,4,95.44,Partner
ORD-51032,2025-04-23,C1137,Daypack 22L,packs,9,112.43,web
ORD-51908,2025-04-23,C1263,Hiking Sock,apparel,1,18.07,web
ORD-51965,2025-04-23,C1268,Trekking Poles,hardware,1,94.99,partner
ORD-52403,2025-04-23,C1324,Base Layer,apparel,3,51.6,web
ORD-52730,2025-04-23,C1372,Hiking Sock,apparel,5,18.8,retail
ORD-50050,2025-04-24,C1011,Trail Runner,footwear,1,122.93,retail
ORD-51607,2025-04-24,C1221,Daypack 22L,packs,8,109.18,WEB 
ORD-52069,2025-04-24,C1284,Trekking Poles,hardware,4,94.21,web
ORD-52090,2025-04-24,C1284,Trekking Poles,hardware,7,96.64,Retail
ORD-52125,2025-04-24,C1289,Down Jacket,outerwear,7,220.0,web
ORD-52746,2025-04-24,C1376,Trekking Poles,hardware,6,99.48,Retail
ORD-52760,2025-04-24,C1377,Down Jacket,outerwear,3,220.13,partner
ORD-52785,2025-04-24,C1379,Base Layer,apparel,11,51.48,web
ORD-50931,2025-04-25,C1125,Down Jacket,outerwear,6,224.7,retail
ORD-51063,2025-04-25,C1139,Rain Shell,outerwear,2,156.99,retail
ORD-51153,2025-04-25,C1155,Trail Runner,footwear,3,127.96,web
ORD-51215,2025-04-25,C1162,Rain Shell,outerwear,5,157.03,web
ORD-51227,2025-04-25,C1164,Down Jacket,outerwear,4,230.75,partner
ORD-51304,2025-04-25,C1175,Down Jacket,outerwear,9,216.71,web
ORD-51317,2025-04-25,C1176,Down Jacket,outerwear,3,221.6,retail
ORD-51362,2025-04-25,C1185,Hiking Sock,apparel,2,18.51,retail
ORD-51401,2025-04-25,C1190,Trail Runner,footwear,1,124.29,Partner
ORD-51628,2025-04-25,C1223,Approach Shoe,footwear,5,152.28,web
ORD-51767,2025-04-25,C1246,Hiking Sock,apparel,1,17.76,partner
ORD-52391,2025-04-25,C1322,Base Layer,apparel,2,49.33,retail
ORD-52453,2025-04-25,C1329,Rain Shell,outerwear,1,151.21,Web
ORD-52520,2025-04-25,C1343,Daypack 22L,packs,7,107.84,Web
ORD-52754,2025-04-25,C1376,Down Jacket,outerwear,,218.05,retail
ORD-52808,2025-04-25,C1384,Down Jacket,outerwear,1,228.3,web
ORD-52880,2025-04-25,C1393,Base Layer,apparel,2,49.7, retail
ORD-52882,2025-04-25,C1394,Down Jacket,outerwear,1,218.98,Retail
ORD-52885,2025-04-25,C1395,Base Layer,apparel,1,49.41,Partner
ORD-50217,2025-04-26,C1039,Base Layer,apparel,4,50.92,web
ORD-50325,2025-04-26,C1053,Headlamp,hardware,,41.42,retail
ORD-50330,2025-04-26,C1053,Daypack 22L,packs,2,109.1,web
ORD-50331,2025-04-26,C1053,Base Layer,apparel,5,51.63, retail
ORD-50406,2025-04-26,C1062,Approach Shoe,footwear,4,150.33,Web
ORD-50743,2025-04-26,C1101,Approach Shoe,footwear,11,158.01,web
ORD-50994,2025-04-26,C1132,Trail Runner,footwear,1,124.62,retail
ORD-51148,2025-04-26,C1153,Approach Shoe,footwear,2,158.39,Retail
ORD-51171,2025-04-26,C1156,Trail Runner,footwear,2,125.76,Partner
ORD-52425,2025-04-26,C1326,Headlamp,hardware,5,42.26,retail
ORD-50044,2025-04-27,C1010,Trail Runner,footwear,2,124.71, retail
ORD-50258,2025-04-27,C1040,Approach Shoe,footwear,9,151.24,Partner
ORD-50604,2025-04-27,C1084,Down Jacket,outerwear,10,233.73,Web
ORD-50922,2025-04-27,C1125,Base Layer,apparel,14,48.13,Web
ORD-50935,2025-04-27,C1125,Rain Shell,outerwear,9,153.23,retail
ORD-51010,2025-04-27,C1134,Trail Runner,footwear,2,132.95,retail
ORD-51106,2025-04-27,C1148,Trail Runner,footwear,5,123.74,retail
ORD-52378,2025-04-27,C1320,Hiking Sock,apparel,1,18.31,retail
ORD-52606,2025-04-27,C1353,Rain Shell,outerwear,12,158.45,retail
ORD-50445,2025-04-28,C1065,Approach Shoe,footwear,6,152.36,retail
ORD-50503,2025-04-28,C1073,Down Jacket,outerwear,1,230.44,Retail
ORD-50601,2025-04-28,C1084,Headlamp,hardware,7,42.62,partner
ORD-50805,2025-04-28,C1110,Rain Shell,outerwear,4,150.69,web
ORD-50900,2025-04-28,C1123,Trekking Poles,hardware,5,97.69, retail
ORD-51113,2025-04-28,C1150,Trekking Poles,hardware,1,96.14,partner
ORD-51630,2025-04-28,C1224,Approach Shoe,footwear,2,154.28,WEB 
ORD-51742,2025-04-28,C1242,Base Layer,apparel,1,49.05,web
ORD-52010,2025-04-28,C1273,Daypack 22L,packs,5,111.59,retail
ORD-52481,2025-04-28,C1337,Headlamp,hardware,3,42.25,web
ORD-52602,2025-04-28,C1353,Trekking Poles,hardware,3,95.57,retail
ORD-50026,2025-04-29,C1005,Rain Shell,outerwear,10,150.67,partner
ORD-50285,2025-04-29,C1044,Base Layer,apparel,,51.18,retail
ORD-50599,2025-04-29,C1084,Down Jacket,outerwear,7,233.37,partner
ORD-50783,2025-04-29,C1107,Expedition Pack 65L,packs,1,343.77,WEB 
ORD-50844,2025-04-29,C1115,Trail Runner,footwear,2,130.79,web
ORD-51286,2025-04-29,C1173,Hiking Sock,apparel,2,18.8,Retail
ORD-51626,2025-04-29,C1223,Base Layer,apparel,5,48.65,retail
ORD-51730,2025-04-29,C1239,Daypack 22L,packs,3,107.61,WEB 
ORD-51974,2025-04-29,C1270,Base Layer,apparel,9,51.63,Retail
ORD-52079,2025-04-29,C1284,Hiking Sock,apparel,6,18.18,Retail
ORD-52825,2025-04-29,C1387,Trail Runner,footwear,3,127.8,partner
ORD-52863,2025-04-29,C1390,Rain Shell,outerwear,5,152.88,web
